id;type;cat_title;URL;keyword;keywords_cons;keywords_pro
17;food;Хлеб из ржаной муки и из смеси муки ржаной и пшеничной;https://www.okeydostavka.ru/msk/konditerskie-izdeliia-khleb-16052-20/khlebobulochnye-izdeliia-16592-20/khleb-baton-lepeshki-lavash-16596-20;хлеб;;"дарницк|бородинск|ржан;хлеб|батон|булка"
17;food;Хлеб из ржаной муки и из смеси муки ржаной и пшеничной;https://www.utkonos.ru/cat/5505;хлеб;;"дарницк|бородинск|ржан;хлеб|батон|булка"
18;food;Хлеб и булочные изделия из пшеничной муки 1 и 2 сортов;https://online.globus.ru/search/?section_id=785&q=%D1%85%D0%BB%D0%B5%D0%B1&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64&searchFilter_995_2367216399=Y&set_filter=Y;батон;;столичн|городск|молочный|нарезной
18;food;Хлеб и булочные изделия из пшеничной муки 1 и 2 сортов;https://www.perekrestok.ru/catalog/search?attr%5Bcategory%5D%5B%5D=1447&text=%D1%85%D0%BB%D0%B5%D0%B1;батон;;столичн|городск|молочный|нарезной
18;food;Хлеб и булочные изделия из пшеничной муки 1 и 2 сортов;https://www.okeydostavka.ru/msk/konditerskie-izdeliia-khleb-16052-20/khlebobulochnye-izdeliia-16592-20/khleb-baton-lepeshki-lavash-16596-20;батон;;столичн|городск|молочный|нарезной
18;food;Хлеб и булочные изделия из пшеничной муки 1 и 2 сортов;https://www.utkonos.ru/cat/5505;батон;;столичн|городск|молочный|нарезной
18;food;Хлеб и булочные изделия из пшеничной муки 1 и 2 сортов;2203.0;батон;;столичн|городск|молочный|нарезной
19;food;Рис шлифованный;https://online.globus.ru/search/?section_id=722&q=%D1%80%D0%B8%D1%81&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&searchFilter_939_1844118082=Y&set_filter=Y&count=64;рис;;шлиф
19;food;Рис шлифованный;https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/krupy-i-bobovye?attr%5B1870%5D%5B%5D=ris&attr%5B2201%5D%5B%5D=shlifovannyy;рис;;шлиф
19;food;Рис шлифованный;https://www.okeydostavka.ru/msk/bakaleia-i-konservatsiia-15063-20/krupy-15064-20#facet:-7000000000000025651105610801089;рис;;шлиф
19;food;Рис шлифованный;https://www.utkonos.ru/cat/41-2207-409;рис;;шлиф
19;food;Рис шлифованный;2301.0;рис;;шлиф
20;food;Пшено;https://online.globus.ru/search/?section_id=727&q=%D0%BF%D1%88%D0%B5%D0%BD%D0%BE&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64;пшен[оа];хлопья;
20;food;Пшено;https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/krupy-i-bobovye?attr%5B1870%5D%5B%5D=pshenichnaya;пшен[оа];хлопья;
20;food;Пшено;https://www.okeydostavka.ru/msk/bakaleia-i-konservatsiia-15063-20/krupy-15064-20;пшен[оа];хлопья;
20;food;Пшено;https://www.utkonos.ru/cat/41-2207-910867;пшен[оа];хлопья;
20;food;Пшено;2303.0;пшен[оа];хлопья;
21;food;Горох и фасоль;https://online.globus.ru/search/?section_id=724&q=%D0%B3%D0%BE%D1%80%D0%BE%D1%85&s=%D0%9DD0%B0%D0%B9%D1%82%D0%B8&count=64 https://online.globus.ru/search/?section_id=724&q=%D1%84%D0%B0%D1%81%D0%BE%D0%BB%D1%8C&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64;горох|фасоль;нут|маш|чечевиц|суп(?:|\s*-);
21;food;Горох и фасоль;https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/krupy-i-bobovye?attr%5B1870%5D%5B%5D=goroh&attr%5B1870%5D%5B%5D=fasol;горох|фасоль;нут|маш|чечевиц|суп(?:|\s*-);
21;food;Горох и фасоль;https://www.okeydostavka.ru/msk/bakaleia-i-konservatsiia-15063-20/krupy-15064-20#facet:-70000000000000256511043108610881086109344321092107210891086108311004432109510771095108010941072;горох|фасоль;нут|маш|чечевиц|суп(?:|\s*-);
21;food;Горох и фасоль;https://www.utkonos.ru/cat/41-2207-413 https://www.utkonos.ru/cat/41-2207-883636;горох|фасоль;нут|маш|чечевиц|суп(?:|\s*-);
21;food;Горох и фасоль;2306.0;горох|фасоль;нут|маш|чечевиц|суп(?:|\s*-);
22;food;Вермишель;https://online.globus.ru/search/?section_id=726&q=%D0%B2%D0%B5%D1%80%D0%BC%D0%B8%D1%88%D0%B5%D0%BB%D1%8C&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64;вермишель;кукуруз|гречн|фунчоза;
22;food;Вермишель;https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/makaronnye-izdeliya?attr%5B1585%5D%5B%5D=vermishel;вермишель;кукуруз|гречн|фунчоза;
22;food;Вермишель;https://www.okeydostavka.ru/msk/bakaleia-i-konservatsiia-15063-20/makaronnye-izdeliia-15065-20#facet:-7000000000000024651104210771088108410801096107710831100;вермишель;кукуруз|гречн|фунчоза;
22;food;Вермишель;https://www.utkonos.ru/cat/42-481-40808;вермишель;кукуруз|гречн|фунчоза;
22;food;Вермишель;2401.0;вермишель;кукуруз|гречн|фунчоза;
23;food;Картофель;https://online.globus.ru/search/?section_id=687&q=%D0%BA%D0%B0%D1%80%D1%82%D0%BE%D1%84%D0%B5%D0%BB%D1%8C&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64;картоф;;
23;food;Картофель;https://www.perekrestok.ru/catalog/ovoschi-frukty-griby/ovoschi?attr%5B1930%5D%5B%5D=kartofel;картоф;;
23;food;Картофель;https://www.okeydostavka.ru/msk/ovoshchi-frukty-griby-iagody-16568-20/ovoshchi-16570-20#facet:-7000000000000025651105010721088109010861092107710831100;картоф;;
23;food;Картофель;https://www.utkonos.ru/cat/28-2207-886547;картоф;;
23;food;Картофель;2501.0;картоф;;
24;food;Капуста белокочанная свежая;https://online.globus.ru/search/?section_id=691&q=%D0%BA%D0%B0%D0%BF%D1%83%D1%81%D1%82%D0%B0+%D0%B1%D0%B5%D0%BB%D0%BE%D0%BA%D0%BE%D1%87%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64;капуста;цветн|китайск|брокколи|краснокоч|красная|савойск|брюссельск|салат|пекин;
24;food;Капуста белокочанная свежая;https://www.perekrestok.ru/catalog/ovoschi-frukty-griby/ovoschi?attr%5B1930%5D%5B%5D=kapusta;капуста;цветн|китайск|брокколи|краснокоч|красная|савойск|брюссельск|салат|пекин;
24;food;Капуста белокочанная свежая;https://www.okeydostavka.ru/msk/ovoshchi-frukty-griby-iagody-16568-20/ovoshchi-16570-20#facet:-70000000000000256511050107210871091108910901072;капуста;цветн|китайск|брокколи|краснокоч|красная|савойск|брюссельск|салат|пекин;
24;food;Капуста белокочанная свежая;https://www.utkonos.ru/cat/28-2207-887031;капуста;цветн|китайск|брокколи|краснокоч|красная|савойск|брюссельск|салат|пекин;
24;food;Капуста белокочанная свежая;2601.0;капуста;цветн|китайск|брокколи|краснокоч|красная|савойск|брюссельск|салат|пекин;
25;food;Морковь;https://online.globus.ru/search/?section_id=687&q=%D0%BC%D0%BE%D1%80%D0%BA%D0%BE%D0%B2%D1%8C&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64;морковь;мини|мини-|набор\s*овощн;
25;food;Морковь;https://www.perekrestok.ru/catalog/ovoschi-frukty-griby/ovoschi?attr%5B1930%5D%5B%5D=morkov;морковь;мини|мини-|набор\s*овощн;
25;food;Морковь;https://www.okeydostavka.ru/msk/ovoshchi-frukty-griby-iagody-16568-20/ovoshchi-16570-20#facet:-70000000000000256511052108610881082108610741100;морковь;мини|мини-|набор\s*овощн;
25;food;Морковь;https://www.utkonos.ru/cat/28-2207-886551;морковь;мини|мини-|набор\s*овощн;
25;food;Морковь;2605.0;морковь;мини|мини-|набор\s*овощн;
26;food;Огурцы свежие;https://online.globus.ru/search/?section_id=688&q=%D0%BE%D0%B3%D1%83%D1%80%D1%86%D1%8B&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&searchFilter_1047_3661895951=Y&searchFilter_1047_1129138357=Y&set_filter=Y&count=64;огурцы;корниш|ассорти|микс;
26;food;Огурцы свежие;https://www.perekrestok.ru/catalog/ovoschi-frukty-griby/ovoschi?attr%5B1930%5D%5B%5D=ogurets;огурцы;корниш|ассорти|микс;
26;food;Огурцы свежие;https://www.okeydostavka.ru/msk/ovoshchi-frukty-griby-iagody-16568-20/ovoshchi-16570-20#facet:-7000000000000025651105410751091108810771094;огурцы;корниш|ассорти|микс;
26;food;Огурцы свежие;https://www.utkonos.ru/cat/28-2207-684426;огурцы;корниш|ассорти|микс;
26;food;Огурцы свежие;2621.0;огурцы;корниш|ассорти|микс;
27;food;Лук репчатый;https://online.globus.ru/search/?section_id=689&q=%D0%BB%D1%83%D0%BA%20%D1%80%D0%B5%D0%BF%D1%87%D0%B0%D1%82%D1%8B%D0%B9&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64&searchFilter_1001_2326859943=Y&set_filter=Y;лук;порей;
27;food;Лук репчатый;https://www.perekrestok.ru/catalog/ovoschi-frukty-griby/ovoschi?attr%5B1930%5D%5B%5D=luk;лук;порей;
27;food;Лук репчатый;https://www.okeydostavka.ru/msk/ovoshchi-frukty-griby-iagody-16568-20/ovoshchi-16570-20#facet:-7000000000000025651105110911082;лук;порей;
27;food;Лук репчатый;https://www.utkonos.ru/search?query=%D0%BB%D1%83%D0%BA&search_id=;лук;порей;
27;food;Лук репчатый;2603.0;лук;порей;
28;food;Яблоки;https://online.globus.ru/search/?section_id=695&q=%D1%8F%D0%B1%D0%BB%D0%BE%D0%BA%D0%B8&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&searchFilter_916_2535756429=Y&set_filter=Y&count=64;яблоки;;
28;food;Яблоки;https://www.perekrestok.ru/catalog/ovoschi-frukty-griby/frukty?attr%5B1930%5D%5B%5D=yabloki;яблоки;;
28;food;Яблоки;https://www.okeydostavka.ru/msk/ovoshchi-frukty-griby-iagody-16568-20/frukty-i-iagody-16589-20#facet:-7000000000000025651107110731083108610821086;яблоки;;
28;food;Яблоки;https://www.utkonos.ru/cat/29-2207-684432;яблоки;;
28;food;Яблоки;2701.0;яблоки;;
29;food;Печенье;https://online.globus.ru/search/?section_id=806&q=%D0%BF%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%D0%B5&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8 https://online.globus.ru/search/?section_id=1213&q=%D0%BF%D0%B5%D1%87%D0%B5%D0%BD%D1%8C%D0%B5&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8;печенье;;
29;food;Печенье;https://www.perekrestok.ru/catalog/hleb-sladosti-sneki/pechene-kreker-vafli-pryaniki?attr%5B1853%5D%5B%5D=pechene;печенье;;
29;food;Печенье;https://www.okeydostavka.ru/msk/konditerskie-izdeliia-khleb-16052-20/muchnye-konditerskie-izdeliia-16056-20#facet:-70000000000000256511055107710951077108511001077;печенье;;
29;food;Печенье;https://www.utkonos.ru/cat/4201;печенье;;
29;food;Печенье;1701.0;печенье;;
30;food;Карамель;https://online.globus.ru/search/?section_id=797&q=%D0%BA%D0%B0%D1%80%D0%B0%D0%BC%D0%B5%D0%BB%D1%8C&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&searchFilter_863_181240500=Y&set_filter=Y&count=64;карамель;чупс|ледене?ц;
30;food;Карамель;https://www.perekrestok.ru/catalog/hleb-sladosti-sneki/konfety?attr%5B1580%5D%5B%5D=karamelnye;карамель;чупс|ледене?ц;
30;food;Карамель;https://www.okeydostavka.ru/msk/konditerskie-izdeliia-khleb-16052-20/konfety-16054-20#facet:-700000000000002465110501072108810721084107710831100108510991077;карамель;чупс|ледене?ц;
30;food;Карамель;https://www.utkonos.ru/cat/954-80-881560;карамель;чупс|ледене?ц;
30;food;Карамель;1711.0;карамель;чупс|ледене?ц;
31;food;Чай черный байховый;https://online.globus.ru/search/?section_id=771&q=%D1%87%D0%B0%D0%B9&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64;чай;"зел[её]ный|травяной|фрукт|детский;добавка\s*в\s*чай;(?:со?\s*)?\s*(?:чабрец|земляник|аромат|вкус|яблок|мятой|мятн|шиповн|кориц|гибиску|маслом|травами|цедр|смородин|облепих|ягод|гвоздика|кардамо|лимон|лайм|lime|каркаде|чернослив|апельсин|бергам|мелисс|имбир|малин|специями|кипреем|василек|добавками);подарочный\s*набор;чайн(?:\.?ый)?\s*напиток;напиток\s*чайный";
31;food;Чай черный байховый;https://www.perekrestok.ru/catalog/kofe-chay-sahar/chay?attr%5B1621%5D%5B%5D=chernyy&attr%5B2131%5D%5B%5D=bayhovyy;чай;"зел[её]ный|травяной|фрукт|детский;добавка\s*в\s*чай;(?:со?\s*)?\s*(?:чабрец|земляник|аромат|вкус|яблок|мятой|мятн|шиповн|кориц|гибиску|маслом|травами|цедр|смородин|облепих|ягод|гвоздика|кардамо|лимон|лайм|lime|каркаде|чернослив|апельсин|бергам|мелисс|имбир|малин|специями|кипреем|василек|добавками);подарочный\s*набор;чайн(?:\.?ый)?\s*напиток;напиток\s*чайный";
31;food;Чай черный байховый;https://www.okeydostavka.ru/msk/goriachie-i-kholodnye-napitki-16562-20/chai-30552-20;чай;"зел[её]ный|травяной|фрукт|детский;добавка\s*в\s*чай;(?:со?\s*)?\s*(?:чабрец|земляник|аромат|вкус|яблок|мятой|мятн|шиповн|кориц|гибиску|маслом|травами|цедр|смородин|облепих|ягод|гвоздика|кардамо|лимон|лайм|lime|каркаде|чернослив|апельсин|бергам|мелисс|имбир|малин|специями|кипреем|василек|добавками);подарочный\s*набор;чайн(?:\.?ый)?\s*напиток;напиток\s*чайный";
31;food;Чай черный байховый;https://www.utkonos.ru/cat/61-98-602;чай;"зел[её]ный|травяной|фрукт|детский;добавка\s*в\s*чай;(?:со?\s*)?\s*(?:чабрец|земляник|аромат|вкус|яблок|мятой|мятн|шиповн|кориц|гибиску|маслом|травами|цедр|смородин|облепих|ягод|гвоздика|кардамо|лимон|лайм|lime|каркаде|чернослив|апельсин|бергам|мелисс|имбир|малин|специями|кипреем|василек|добавками);подарочный\s*набор;чайн(?:\.?ый)?\s*напиток;напиток\s*чайный";
32;food;Соль поваренная пищевая;https://online.globus.ru/search/?section_id=756&q=%D1%81%D0%BE%D0%BB%D1%8C&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&searchFilter_1080_3452370154=Y&set_filter=Y&count=64;соль;приправ|пряност|заправк|вкусная|черная;
32;food;Соль поваренная пищевая;https://www.perekrestok.ru/catalog/makarony-krupy-spetsii/sol?attr%5B2150%5D%5B%5D=povarennaya;соль;приправ|пряност|заправк|вкусная|черная;
32;food;Соль поваренная пищевая;https://www.okeydostavka.ru/msk/bakaleia-i-konservatsiia-15063-20/sakhar-i-sol--24573-20#facet:-70000000000000256511057108610831100;соль;приправ|пряност|заправк|вкусная|черная;
32;food;Соль поваренная пищевая;https://www.utkonos.ru/cat/3284-2207-687544 https://www.utkonos.ru/cat/3284-2207-687545;соль;приправ|пряност|заправк|вкусная|черная;
32;food;Соль поваренная пищевая;2002.0;соль;приправ|пряност|заправк|вкусная|черная;
33;food;Перец черный (горошек);https://online.globus.ru/search/?q=%D0%BF%D0%B5%D1%80%D0%B5%D1%86+%D1%87%D0%B5%D1%80%D0%BD%D1%8B%D0%B9+%D0%B3%D0%BE%D1%80%D0%BE%D1%88%D0%B5%D0%BA&s=%D0%9D%D0%B0%D0%B9%D1%82%D0%B8&count=64;горош(?:ек|ком);молот|чили|красный|дробл|сладкий|болгарск;
33;food;Перец черный (горошек);https://www.perekrestok.ru/catalog/search?attr%5Bcategory%5D%5B%5D=1369&text=%D0%BF%D0%B5%D1%80%D0%B5%D1%86;горош(?:ек|ком);молот|чили|красный|дробл|сладкий|болгарск;
33;food;Перец черный (горошек);https://www.okeydostavka.ru/msk/rastitel-nye-masla-sousy-i-pripravy-16598-20/spetsii-pripravy-16611-20#facet:-700000000000002565110551077108810771094;горош(?:ек|ком);молот|чили|красный|дробл|сладкий|болгарск;
33;food;Перец черный (горошек);https://www.utkonos.ru/cat/97-1479-688293?catalogue_id=97&catalogue=97&property%5B%5D=1478%3A881496&property%5B%5D=1479%3A688293&reset=1;горош(?:ек|ком);молот|чили|красный|дробл|сладкий|болгарск;
33;food;Перец черный (горошек);2004.0;горош(?:ек|ком);молот|чили|красный|дробл|сладкий|болгарск;
34;non-food;Ацетилсалициловая кислота (Аспирин отечественный);https://www.piluli.ru/product494875/product_info.html;;;
35;non-food;Блузка женская;https://www.lamoda.ru/c/2483/clothes-bluzy/;;;
36;non-food;Ботинки, полуботинки для детей школьного возраста;https://www.ozon.ru/category/botinki-dlya-malchikov-7686/?price=1118.000%3B4000.000;;;
37;non-food;Брюки для детей школьного возраста из джинсовой ткани;https://www.lamoda.ru/c/1611/clothes-boys-dzinsi/;;;
38;non-food;Брюки мужские из полушерстяных или смесовых тканей;https://www.lamoda.ru/c/725/clothes-muzhskie-bryuki-klassicheskiye/;;;
39;non-food;Джемпер для детей школьного возраста;https://www.lamoda.ru/c/1601/clothes-boys-sviteri/;;;
40;non-food;Джемпер женский;https://www.lamoda.ru/c/5871/clothes-zhendjempery/;;;
41;non-food;Джемпер мужской;https://www.lamoda.ru/c/5975/clothes-muzhjempery/;;;
42;non-food;Колготки детские;https://www.lamoda.ru/c/5378/default-malchikam/?from=button&multigender_page=1&gender_section=girls&submit=y&q=%D0%BA%D0%BE%D0%BB%D0%B3%D0%BE%D1%82%D0%BA%D0%B8&genders=boys;;;
43;non-food;Колготки женские эластичные плотностью 15-20 DEN;https://www.ozon.ru/category/chulki-i-kolgotki-7539/?dense=28085&text=%D0%BA%D0%BE%D0%BB%D0%B3%D0%BE%D1%82%D0%BA%D0%B8+20;;;
44;non-food;Комплект постельного белья 1,5 спального из хлопчатомажной ткани;https://www.ozon.ru/category/komplekty-postelnogo-belya-15086/?dimension=37156&material=30143&text=%D0%9A%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%82+%D0%BF%D0%BE%D1%81%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE+%D0%B1%D0%B5%D0%BB%D1%8C%D1%8F+1%2C5;;;
45;non-food;Корвалол;https://www.piluli.ru/product461665/product_info.html;;;
46;non-food;Костюм-двойка мужской из шерстяных, полушерстяных или смесовых тканей;https://www.lamoda.ru/c/521/clothes-muzhskie-kostyumy/?q=%D0%BA%D0%BE%D1%81%D1%82%D1%8E%D0%BC&multigender_page=1&from=suggest&submit=y;;;
47;non-food;Кроссовые туфли для детей с верхом из искусственной кожи;https://www.lamoda.ru/c/263/shoes-krossovki-dlya-malchikov/;;;
48;non-food;Метамизол натрия (Анальгин отечественный);https://www.piluli.ru/product473580/product_info.html;;;
49;non-food;Мыло туалетное;https://www.ozon.ru/category/mylo-6639/?type=39780&text=%D0%9C%D1%8B%D0%BB%D0%BE+%D1%82%D1%83%D0%B0%D0%BB%D0%B5%D1%82%D0%BD%D0%BE%D0%B5;;;
50;non-food;Мыло хозяйственное;https://www.ozon.ru/category/hozyaystvennoe-mylo-14586/;;;
51;non-food;Носки мужские;https://www.ozon.ru/category/noski-muzhskie-7579/?type=38705;;;
52;non-food;Одеяло стеганое;https://www.ozon.ru/category/odeyala-15081/?type=37164&text=%D0%9E%D0%B4%D0%B5%D1%8F%D0%BB%D0%BE+%D1%81%D1%82%D0%B5%D0%B3%D0%B0%D0%BD%D0%BE%D0%B5;;;
53;non-food;Пальто женское демисезонное из шерстяных или полушерстяных тканей;https://www.lamoda.ru/c/6058/clothes-zhendemisezonnyepalto/?q=%D0%BF%D0%B0%D0%BB%D1%8C%D1%82%D0%BE+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5+%D0%B4%D0%B5%D0%BC%D0%B8%D1%81%D0%B5%D0%B7%D0%BE%D0%BD%D0%BD%D0%BE%D0%B5&total_found_qty=2803&multigender_page=0&from=button&submit=y;;;
54;non-food;Платье (сарафан) летнее для девочек дошкольного возраста;https://www.ozon.ru/category/platya-i-sarafany-dlya-devochek-7599/?text=%D0%9F%D0%BB%D0%B0%D1%82%D1%8C%D0%B5+%28%D1%81%D0%B0%D1%80%D0%B0%D1%84%D0%B0%D0%BD%29+%D0%BB%D0%B5%D1%82%D0%BD%D0%B5%D0%B5+%D0%B4%D0%BB%D1%8F+%D0%B4%D0%B5%D0%B2%D0%BE%D1%87%D0%B5%D0%BA;;;
55;non-food;Подушка;https://www.ozon.ru/category/podushki-15083/?type=37163;;;
56;non-food;Полуботинки, туфли мужские с верхом из натуральной кожи;https://www.ozon.ru/category/tufli-muzhskie-7664/?material=28013&type=31864&text=%D1%82%D1%83%D1%84%D0%BB%D0%B8+%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B8%D0%B5;;;
57;non-food;Порошок стиральный;https://www.ozon.ru/category/stiralnyy-poroshok-14585/?editionform=37198;;;
58;non-food;Сапоги женские зимние с верхом из натуральной кожи;https://www.ozon.ru/category/sapogi-i-polusapogi-zhenskie-7652/?material=28013&season=31827&type=31978&text=%D0%A1%D0%B0%D0%BF%D0%BE%D0%B3%D0%B8+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B5;;;
59;non-food;Сорочка верхняя для мальчиков школьного возраста;https://www.ozon.ru/category/rubashki-dlya-malchikov-7622/;;;
60;non-food;Сорочка верхняя мужская из хлопчатобумажных или смесовых тканей;https://www.lamoda.ru/c/2518/clothes-muzhskie-rubashki-s-dlinnym/?q=%D1%81%D0%BE%D1%80%D0%BE%D1%87%D0%BA%D0%B0+%D0%BC%D1%83%D0%B6%D1%81%D0%BA%D0%B0%D1%8F&multigender_page=1&from=suggest&submit=y&base_materials=19;;;
61;non-food;Халат женский из хлопчатобумажных, смесовых тканей или трикотажного полотна;https://www.ozon.ru/category/domashnyaya-odezhda-zhenskaya-7541/?text=%D0%A5%D0%B0%D0%BB%D0%B0%D1%82+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9;;;
62;non-food;Телевизор цветного изображения;https://www.ozon.ru/category/televizory-15528/?text=%D1%82%D0%B5%D0%BB%D0%B5%D0%B2%D0%B8%D0%B7%D0%BE%D1%80;;;
63;non-food;Туфли женские закрытые с верхом из натуральной кожи;https://www.lamoda.ru/c/5308/shoes-shoeszakrytye/?q=%D1%82%D1%83%D1%84%D0%BB%D0%B8+%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B5&total_found_qty=2773&multigender_page=1&from=suggest&submit=y&inside_materials=5988;;;
64;non-food;Футболка детская;https://www.ozon.ru/category/odezhda-obuv-i-aksessuary-7500/?text=%D0%A4%D1%83%D1%82%D0%B1%D0%BE%D0%BB%D0%BA%D0%B0+%D0%B4%D0%B5%D1%82%D1%81%D0%BA%D0%B0%D1%8F;;;
65;non-food;Шампунь;https://www.ozon.ru/category/shampuni-dlya-volos-6585/?text=%D1%88%D0%B0%D0%BC%D0%BF%D1%83%D0%BD%D1%8C+%D0%B4%D0%BB%D1%8F+%D0%B2%D0%BE%D0%BB%D0%BE%D1%81+250+%D0%BC%D0%BB;;;
66;services;Абонентская плата за неограниченный объем местных телефонных соединений;https://mgts.ru/home/phone/tariff/;;;
67;services;Помывка в бане в общем отделении;http://legkiipar.ru/menraz.html;;;
67;services;Помывка в бане в общем отделении;http://banya-lefortovo.ru/price.html;;;
67;services;Помывка в бане в общем отделении;https://rzhevskie-bani.ru/rb/bani.html;;;
67;services;Помывка в бане в общем отделении;http://vorontsovskie-bani.ru/obshchestvennye-bani/muzhskoj-zal-pervyj-razryad;;;
68;services;Постановка набоек;https://masterskaya-obuvi.ru/tseny;;;
68;services;Постановка набоек;http://www.lelab.ru/3.html;;;
69;services;Проезд в городском муниципальном автобусе;https://protransport.msk.ru/tariff/trolleybus;;;
70;services;Стрижка модельная в женском зале;http://ekonombeauty.ru/services/zhenskij-zal/;;;
70;services;Стрижка модельная в женском зале;https://www.gorod-krasoti.com/prices/;;;
71;services;Проезд в троллейбусе;https://protransport.msk.ru/tariff/trolleybus;;;
;;;;;;
;;;;;;
;;;;;;
;;;;;;
